state,latitude,longitude,fips,date_today,confirmed,deaths,recovered,active,hospitalization,new_cases
Ohio,40.3888,-82.7649,39.0,2020-05-24,31911,1962,13.0,7.0,39.0,503
Ohio,40.3888,-82.7649,39.0,2020-05-25,32477,1989,13.0,7.0,35.0,566
Ohio,40.3888,-82.7649,39.0,2020-05-26,33006,2009,13.0,7.0,68.0,529
Ohio,40.3888,-82.7649,39.0,2020-05-27,33439,2035,13.0,7.0,121.0,433
Ohio,40.3888,-82.7649,39.0,2020-05-28,33915,2056,13.0,7.0,111.0,476
Ohio,40.3888,-82.7649,39.0,2020-05-29,34566,2083,13.0,7.0,136.0,651
Ohio,40.3888,-82.7649,39.0,2020-05-30,35033,2104,15.0,5.0,64.0,467
Ohio,40.3888,-82.7649,39.0,2020-05-31,35513,2134,15.0,5.0,38.0,480
Ohio,40.3888,-82.7649,39.0,2020-06-01,35984,2164,16.0,4.0,63.0,471
Ohio,40.3888,-82.7649,39.0,2020-06-02,36350,2185,16.0,5.0,64.0,366
Ohio,40.3888,-82.7649,39.0,2020-06-03,36792,2214,16.0,0.0,75.0,442
Ohio,40.3888,-82.7649,39.0,2020-06-04,37282,2236,16.0,0.0,61.0,490
Ohio,40.3888,-82.7649,39.0,2020-06-05,37758,2253,16.0,0.0,73.0,476
Ohio,40.3888,-82.7649,39.0,2020-06-06,38111,2276,16.0,0.0,75.0,353
Ohio,40.3888,-82.7649,39.0,2020-06-07,38476,2287,19.0,0.0,37.0,365
Ohio,40.3888,-82.7649,39.0,2020-06-08,38837,2303,19.0,7.0,53.0,361
Ohio,40.3888,-82.7649,39.0,2020-06-09,39162,2317,19.0,9.0,70.0,325
Ohio,40.3888,-82.7649,39.0,2020-06-10,39575,2330,19.0,9.0,73.0,413
Ohio,40.3888,-82.7649,39.0,2020-06-11,40004,2343,19.0,9.0,60.0,429
Ohio,40.3888,-82.7649,39.0,2020-06-12,40424,2368,19.0,9.0,61.0,420
Ohio,40.3888,-82.7649,39.0,2020-06-13,40851,2389,19.0,9.0,50.0,427
Ohio,40.3888,-82.7649,39.0,2020-06-14,41148,2408,19.0,9.0,31.0,297
Ohio,40.3888,-82.7649,39.0,2020-06-15,41576,2422,19.0,9.0,53.0,428
Ohio,40.3888,-82.7649,39.0,2020-06-16,42010,2430,19.0,9.0,59.0,434
Ohio,40.3888,-82.7649,39.0,2020-06-17,42422,2443,19.0,9.0,44.0,412
Ohio,40.3888,-82.7649,39.0,2020-06-18,43122,2456,19.0,9.0,53.0,700
Ohio,40.3888,-82.7649,39.0,2020-06-19,43731,2473,19.0,9.0,63.0,609
Ohio,40.3888,-82.7649,39.0,2020-06-20,44261,2481,19.0,9.0,34.0,530
Ohio,40.3888,-82.7649,39.0,2020-06-21,44808,2488,19.0,9.0,41.0,547
Ohio,40.3888,-82.7649,39.0,2020-06-22,45537,2505,19.0,9.0,50.0,729
Ohio,40.3888,-82.7649,39.0,2020-06-23,46127,2517,19.0,9.0,87.0,590
Ohio,40.3888,-82.7649,39.0,2020-06-24,46759,2525,19.0,9.0,68.0,632
Ohio,40.3888,-82.7649,39.0,2020-06-25,47651,2534,19.0,9.0,55.0,892
Ohio,40.3888,-82.7649,39.0,2020-06-26,48638,2548,19.0,9.0,68.0,987
Ohio,40.3888,-82.7649,39.0,2020-06-27,49455,2562,19.0,9.0,54.0,817
Ohio,40.3888,-82.7649,39.0,2020-06-28,50309,2579,19.0,9.0,57.0,854
Ohio,40.3888,-82.7649,39.0,2020-06-29,51046,2595,19.0,9.0,65.0,737
Ohio,40.3888,-82.7649,39.0,2020-06-30,51789,2601,19.0,9.0,93.0,743
Ohio,40.3888,-82.7649,39.0,2020-07-01,52865,2618,19.0,9.0,72.0,1076
Ohio,40.3888,-82.7649,39.0,2020-07-02,52865,2629,38987.0,11249.0,0.0,0
Ohio,40.3888,-82.7649,39.0,2020-07-03,55257,2642,39423.0,13192.0,173.0,2392
Ohio,40.3888,-82.7649,39.0,2020-07-04,56183,2654,39903.0,13626.0,27.0,926
Ohio,40.3888,-82.7649,39.0,2020-07-05,57150,2669,40460.0,14021.0,61.0,967
Ohio,40.3888,-82.7649,39.0,2020-07-06,57956,2682,40813.0,14461.0,77.0,806
Ohio,40.3888,-82.7649,39.0,2020-07-07,58904,2697,41438.0,14769.0,134.0,948
Ohio,40.3888,-82.7649,39.0,2020-07-08,60181,2709,42111.0,15361.0,106.0,1277
Ohio,40.3888,-82.7649,39.0,2020-07-09,61331,2729,42111.0,16491.0,81.0,1150
Ohio,40.3888,-82.7649,39.0,2020-07-10,62856,2746,43435.0,16675.0,131.0,1525
Ohio,40.3888,-82.7649,39.0,2020-07-11,64214,2766,44101.0,17347.0,69.0,1358
Ohio,40.3888,-82.7649,39.0,2020-07-12,65592,2780,44663.0,18149.0,72.0,1378
Ohio,40.3888,-82.7649,39.0,2020-07-13,66853,2793,45194.0,18866.0,73.0,1261
Ohio,40.3888,-82.7649,39.0,2020-07-14,67995,2806,46282.0,18907.0,134.0,1142
Ohio,40.3888,-82.7649,39.0,2020-07-15,69311,2818,47303.0,19190.0,160.0,1316
Ohio,40.3888,-82.7649,39.0,2020-07-16,70601,2839,48330.0,19432.0,115.0,1290
Ohio,40.3888,-82.7649,39.0,2020-07-17,72280,2853,49302.0,20125.0,121.0,1679
Ohio,40.3888,-82.7649,39.0,2020-07-18,73821,2877,50280.0,20664.0,68.0,1541
Ohio,40.3888,-82.7649,39.0,2020-07-19,74932,2906,51086.0,20940.0,42.0,1111
Ohio,40.3888,-82.7649,39.0,2020-07-20,76168,2930,51860.0,21378.0,55.0,1236
Ohio,40.3888,-82.7649,39.0,2020-07-21,77215,2943,53077.0,21195.0,126.0,1047
Ohio,40.3888,-82.7649,39.0,2020-07-22,78742,2969,54426.0,21347.0,128.0,1527
Ohio,40.3888,-82.7649,39.0,2020-07-23,80186,2992,55702.0,21492.0,104.0,1444
Ohio,40.3888,-82.7649,39.0,2020-07-24,81746,3021,56823.0,21902.0,104.0,1560
Ohio,40.3888,-82.7649,39.0,2020-07-25,83184,3051,57731.0,22402.0,73.0,1438
Ohio,40.3888,-82.7649,39.0,2020-07-26,84073,3070,58465.0,22538.0,54.0,889
Ohio,40.3888,-82.7649,39.0,2020-07-27,85177,3094,59413.0,22670.0,86.0,1104
Ohio,40.3888,-82.7649,39.0,2020-07-28,86497,3125,61056.0,22316.0,140.0,1320
Ohio,40.3888,-82.7649,39.0,2020-07-29,87893,3159,62695.0,22039.0,128.0,1396
Ohio,40.3888,-82.7649,39.0,2020-07-30,89626,3185,64311.0,22130.0,125.0,1733
Ohio,40.3888,-82.7649,39.0,2020-07-31,91159,3209,65788.0,22162.0,112.0,1533
Ohio,40.3888,-82.7649,39.0,2020-08-01,92087,3223,67319.0,21545.0,67.0,928
Ohio,40.3888,-82.7649,39.0,2020-08-02,93031,3246,68394.0,21391.0,43.0,944
Ohio,40.3888,-82.7649,39.0,2020-08-03,93963,3265,69501.0,21197.0,92.0,932
Ohio,40.3888,-82.7649,39.0,2020-08-04,95106,3281,71338.0,20487.0,127.0,1143
Ohio,40.3888,-82.7649,39.0,2020-08-05,96305,3305,72950.0,20050.0,112.0,1199
Ohio,40.3888,-82.7649,39.0,2020-08-06,97471,3330,74612.0,19529.0,135.0,1166
Ohio,40.3888,-82.7649,39.0,2020-08-07,98675,3356,75975.0,19344.0,81.0,1204
Ohio,40.3888,-82.7649,39.0,2020-08-08,99969,3374,77429.0,19166.0,69.0,1294
Ohio,40.3888,-82.7649,39.0,2020-08-09,100848,3397,78435.0,19016.0,49.0,879
Ohio,40.3888,-82.7649,39.0,2020-08-10,101731,3422,79321.0,18988.0,64.0,883
Ohio,40.3888,-82.7649,39.0,2020-08-11,102826,3446,80885.0,18495.0,131.0,1095
Ohio,40.3888,-82.7649,39.0,2020-08-12,104248,3465,82310.0,18473.0,141.0,1422
Ohio,40.3888,-82.7649,39.0,2020-08-13,105426,3494,83642.0,18290.0,122.0,1178
Ohio,40.3888,-82.7649,39.0,2020-08-14,106557,3521,84904.0,18132.0,105.0,1131
Ohio,40.3888,-82.7649,39.0,2020-08-15,107674,3540,86018.0,18116.0,82.0,1117
Ohio,40.3888,-82.7649,39.0,2020-08-16,108287,3560,86926.0,17801.0,26.0,613
Ohio,40.3888,-82.7649,39.0,2020-08-17,109062,3575,87764.0,17723.0,83.0,775
Ohio,40.3888,-82.7649,39.0,2020-08-18,109910,3598,89068.0,17244.0,117.0,848
Ohio,40.3888,-82.7649,39.0,2020-08-19,110881,3621,90436.0,16824.0,93.0,971
Ohio,40.3888,-82.7649,39.0,2020-08-20,112003,3645,91656.0,16702.0,86.0,1122
Ohio,40.3888,-82.7649,39.0,2020-08-21,113046,3675,92736.0,16635.0,104.0,1043
Ohio,40.3888,-82.7649,39.0,2020-08-22,114165,3701,93914.0,16550.0,59.0,1119
Ohio,40.3888,-82.7649,39.0,2020-08-23,114802,3730,94825.0,16247.0,22.0,637
Ohio,40.3888,-82.7649,39.0,2020-08-24,115651,3753,95554.0,16344.0,59.0,849
Ohio,40.3888,-82.7649,39.0,2020-08-25,116495,3778,96728.0,15989.0,97.0,844
Ohio,40.3888,-82.7649,39.0,2020-08-26,117584,3801,97823.0,15960.0,87.0,1089
Ohio,40.3888,-82.7649,39.0,2020-08-27,118828,3824,99035.0,15969.0,107.0,1244
Ohio,40.3888,-82.7649,39.0,2020-08-28,120124,3849,100127.0,16148.0,0.0,1296
Ohio,40.3888,-82.7649,39.0,2020-08-29,121320,3868,101185.0,16267.0,0.0,1196
Ohio,40.3888,-82.7649,39.0,2020-08-30,122260,3889,101944.0,16427.0,0.0,940
Ohio,40.3888,-82.7649,39.0,2020-08-31,123155,3913,102631.0,16611.0,0.0,895
Ohio,40.3888,-82.7649,39.0,2020-09-01,124606,3938,104024.0,16644.0,0.0,1451
Ohio,40.3888,-82.7649,39.0,2020-09-02,125767,3963,105065.0,16739.0,0.0,1161
Ohio,40.3888,-82.7649,39.0,2020-09-03,127112,3985,106095.0,17032.0,0.0,1345
Ohio,40.3888,-82.7649,39.0,2020-09-04,128444,4000,107083.0,17361.0,0.0,1332
Ohio,40.3888,-82.7649,39.0,2020-09-05,129785,4020,107972.0,17793.0,0.0,1341
Ohio,40.3888,-82.7649,39.0,2020-09-06,130558,4040,108578.0,17940.0,0.0,773
Ohio,40.3888,-82.7649,39.0,2020-09-07,131336,4057,108578.0,18701.0,0.0,778
Ohio,40.3888,-82.7649,39.0,2020-09-08,131992,4074,110279.0,17639.0,0.0,656
Ohio,40.3888,-82.7649,39.0,2020-09-09,132965,4095,111201.0,17669.0,0.0,973
Ohio,40.3888,-82.7649,39.0,2020-09-10,134086,4115,112140.0,17831.0,0.0,1121
Ohio,40.3888,-82.7649,39.0,2020-09-11,135326,4138,113053.0,18135.0,0.0,1240
Ohio,40.3888,-82.7649,39.0,2020-09-12,136568,4160,114066.0,18342.0,0.0,1242
Ohio,40.3888,-82.7649,39.0,2020-09-13,137405,4178,114906.0,18321.0,0.0,837
Ohio,40.3888,-82.7649,39.0,2020-09-14,138484,4195,115708.0,18581.0,0.0,1079
Ohio,40.3888,-82.7649,39.0,2020-09-15,139485,4207,117130.0,18148.0,0.0,1001
Ohio,40.3888,-82.7649,39.0,2020-09-16,140518,4218,118443.0,17857.0,0.0,1033
Ohio,40.3888,-82.7649,39.0,2020-09-17,141585,4241,119690.0,17654.0,0.0,1067
Ohio,40.3888,-82.7649,39.0,2020-09-18,142596,4266,120858.0,17472.0,0.0,1011
Ohio,40.3888,-82.7649,39.0,2020-09-19,143547,4273,121911.0,17363.0,0.0,951
Ohio,40.3888,-82.7649,39.0,2020-09-20,144309,4286,122671.0,17352.0,0.0,762
Ohio,40.3888,-82.7649,39.0,2020-09-21,145165,4302,123423.0,17440.0,0.0,856
Ohio,40.3888,-82.7649,39.0,2020-09-22,145850,4320,124774.0,16756.0,0.0,685
Ohio,40.3888,-82.7649,39.0,2020-09-23,146753,4342,126023.0,16388.0,0.0,903
Ohio,40.3888,-82.7649,39.0,2020-09-24,147744,4360,127239.0,16145.0,0.0,991
Ohio,40.3888,-82.7649,39.0,2020-09-25,148894,4384,128369.0,16141.0,0.0,1150
Ohio,40.3888,-82.7649,39.0,2020-09-26,150009,4396,129498.0,16115.0,0.0,1115
Ohio,40.3888,-82.7649,39.0,2020-09-27,150809,4413,130193.0,16203.0,0.0,800
Ohio,40.3888,-82.7649,39.0,2020-09-28,151802,4432,130859.0,16511.0,0.0,993
Ohio,40.3888,-82.7649,39.0,2020-09-29,152907,4453,131708.0,16746.0,0.0,1105
Ohio,40.3888,-82.7649,39.0,2020-09-30,153987,4471,132980.0,16536.0,0.0,1080
Ohio,40.3888,-82.7649,39.0,2020-10-01,155314,4491,134216.0,16607.0,0.0,1327
Ohio,40.3888,-82.7649,39.0,2020-10-02,156809,4502,135301.0,17006.0,0.0,1495
Ohio,40.3888,-82.7649,39.0,2020-10-03,157966,4517,136330.0,17119.0,0.0,1157
Ohio,40.3888,-82.7649,39.0,2020-10-04,158907,4530,137038.0,17339.0,0.0,941
Ohio,40.3888,-82.7649,39.0,2020-10-05,159964,4546,137633.0,17785.0,0.0,1057
Ohio,40.3888,-82.7649,39.0,2020-10-06,161299,4569,138807.0,17923.0,0.0,1335
Ohio,40.3888,-82.7649,39.0,2020-10-07,162723,4595,139831.0,18297.0,0.0,1424
Ohio,40.3888,-82.7649,39.0,2020-10-08,164262,4622,140808.0,18832.0,0.0,1539
Ohio,40.3888,-82.7649,39.0,2020-10-09,166102,4639,141642.0,19821.0,0.0,1840
Ohio,40.3888,-82.7649,39.0,2020-10-10,167458,4664,142479.0,20315.0,0.0,1356
Ohio,40.3888,-82.7649,39.0,2020-10-11,168749,4681,143123.0,20945.0,0.0,1291
Ohio,40.3888,-82.7649,39.0,2020-10-12,170179,4709,143826.0,21644.0,0.0,1430
Ohio,40.3888,-82.7649,39.0,2020-10-13,171626,4731,144903.0,21992.0,0.0,1447
Ohio,40.3888,-82.7649,39.0,2020-10-14,173665,4750,145969.0,22946.0,0.0,2039
Ohio,40.3888,-82.7649,39.0,2020-10-15,175843,4775,147063.0,24005.0,0.0,2178
Ohio,40.3888,-82.7649,39.0,2020-10-16,177991,4801,148284.0,24906.0,0.0,2148
Ohio,40.3888,-82.7649,39.0,2020-10-17,180225,4835,149351.0,26039.0,0.0,2234
Ohio,40.3888,-82.7649,39.0,2020-10-18,181787,4862,150167.0,26758.0,0.0,1562
Ohio,40.3888,-82.7649,39.0,2020-10-19,183624,4891,151037.0,27696.0,0.0,1837
Ohio,40.3888,-82.7649,39.0,2020-10-20,185639,4917,152460.0,28262.0,0.0,2015
Ohio,40.3888,-82.7649,39.0,2020-10-21,188005,4954,153769.0,29282.0,0.0,2366
Ohio,40.3888,-82.7649,39.0,2020-10-22,190430,4988,155181.0,30261.0,0.0,2425
Ohio,40.3888,-82.7649,39.0,2020-10-23,192948,5022,156421.0,31505.0,0.0,2518
Ohio,40.3888,-82.7649,39.0,2020-10-24,195806,5055,157744.0,33007.0,0.0,2858
Ohio,40.3888,-82.7649,39.0,2020-10-25,198115,5095,158836.0,34184.0,0.0,2309
Ohio,40.3888,-82.7649,39.0,2020-10-26,200231,5125,159877.0,35229.0,0.0,2116
Ohio,40.3888,-82.7649,39.0,2020-10-27,202740,5165,161704.0,35871.0,0.0,2509
Ohio,40.3888,-82.7649,39.0,2020-10-28,205347,5207,163472.0,36668.0,0.0,2607
Ohio,40.3888,-82.7649,39.0,2020-10-29,208937,5247,165302.0,38388.0,0.0,3590
Ohio,40.3888,-82.7649,39.0,2020-10-30,212782,5288,167035.0,40459.0,0.0,3845
Ohio,40.3888,-82.7649,39.0,2020-10-31,215697,5325,168884.0,41488.0,0.0,2915
Ohio,40.3888,-82.7649,39.0,2020-11-01,219000,5377,170259.0,43364.0,0.0,3303
Ohio,40.3888,-82.7649,39.0,2020-11-02,221909,5426,171657.0,44826.0,0.0,2909
Ohio,40.3888,-82.7649,39.0,2020-11-03,226138,5479,174130.0,46529.0,0.0,4229
Ohio,40.3888,-82.7649,39.0,2020-11-04,230209,5532,176415.0,48262.0,0.0,4071
Ohio,40.3888,-82.7649,39.0,2020-11-05,235170,5588,178646.0,50936.0,0.0,4961
Ohio,40.3888,-82.7649,39.0,2020-11-06,240178,5640,180758.0,53780.0,0.0,5008
Ohio,40.3888,-82.7649,39.0,2020-11-07,245727,5711,182878.0,57138.0,0.0,5549
Ohio,40.3888,-82.7649,39.0,2020-11-08,250268,5772,184556.0,59940.0,0.0,4541
Ohio,40.3888,-82.7649,39.0,2020-11-09,254974,5849,186254.0,62871.0,0.0,4706
Ohio,40.3888,-82.7649,39.0,2020-11-10,261482,5922,189079.0,66481.0,0.0,6508
Ohio,40.3888,-82.7649,39.0,2020-11-11,267356,5982,191950.0,69424.0,0.0,5874
Ohio,40.3888,-82.7649,39.0,2020-11-12,274457,6061,194846.0,73550.0,0.0,7101
Ohio,40.3888,-82.7649,39.0,2020-11-13,282528,6132,197674.0,78722.0,0.0,8071
Ohio,40.3888,-82.7649,39.0,2020-11-14,290243,6195,200715.0,83333.0,0.0,7715
Ohio,40.3888,-82.7649,39.0,2020-11-15,298096,6272,202937.0,88887.0,0.0,7853
Ohio,40.3888,-82.7649,39.0,2020-11-16,305364,6341,205198.0,93825.0,0.0,7268
Ohio,40.3888,-82.7649,39.0,2020-11-17,312443,6420,208945.0,97078.0,0.0,7079
Ohio,40.3888,-82.7649,39.0,2020-11-18,318828,6518,212713.0,99597.0,0.0,6385
Ohio,40.3888,-82.7649,39.0,2020-11-19,326615,6625,216619.0,103371.0,0.0,7787
Ohio,40.3888,-82.7649,39.0,2020-11-20,335423,6746,220281.0,108396.0,0.0,8808
Ohio,40.3888,-82.7649,39.0,2020-11-21,343286,6869,224068.0,112349.0,0.0,7863
Ohio,40.3888,-82.7649,39.0,2020-11-22,351419,6999,227276.0,117144.0,0.0,8133
Ohio,40.3888,-82.7649,39.0,2020-11-23,363304,7109,230678.0,125517.0,0.0,11885
Ohio,40.3888,-82.7649,39.0,2020-11-24,371840,7235,236618.0,127987.0,0.0,8536
Ohio,40.3888,-82.7649,39.0,2020-11-25,382743,7375,242146.0,133222.0,0.0,10903
Ohio,40.3888,-82.7649,39.0,2020-11-26,382743,7485,242146.0,133112.0,0.0,0
Ohio,40.3888,-82.7649,39.0,2020-11-27,399808,7629,254775.0,137404.0,0.0,17065
Ohio,40.3888,-82.7649,39.0,2020-11-28,406703,7778,261353.0,137572.0,0.0,6895
Ohio,40.3888,-82.7649,39.0,2020-11-29,414432,7928,266341.0,140163.0,0.0,7729
Ohio,40.3888,-82.7649,39.0,2020-11-30,421063,8084,271326.0,141653.0,0.0,6631
Ohio,40.3888,-82.7649,39.0,2020-12-01,430093,8241,280716.0,141136.0,0.0,9030
Oklahoma,35.5653,-96.9289,40.0,2020-05-03,3972,238,2635.0,1099.0,0.0,121
Oklahoma,35.5653,-96.9289,40.0,2020-05-04,4044,238,2682.0,1124.0,10.0,72
Oklahoma,35.5653,-96.9289,40.0,2020-05-05,4127,247,2830.0,1050.0,20.0,83
Oklahoma,35.5653,-96.9289,40.0,2020-05-06,4202,253,2909.0,1040.0,0.0,75
Oklahoma,35.5653,-96.9289,40.0,2020-05-07,4330,260,2985.0,1085.0,32.0,128
Oklahoma,35.5653,-96.9289,40.0,2020-05-08,4424,266,3064.0,1094.0,0.0,94
Oklahoma,35.5653,-96.9289,40.0,2020-05-09,4490,270,3154.0,1066.0,17.0,66
Oklahoma,35.5653,-96.9289,40.0,2020-05-10,4589,272,3204.0,1113.0,4.0,99
Oklahoma,35.5653,-96.9289,40.0,2020-05-11,4613,274,3241.0,1098.0,2.0,24
Oklahoma,35.5653,-96.9289,40.0,2020-05-12,4732,278,3423.0,1031.0,0.0,119
Oklahoma,35.5653,-96.9289,40.0,2020-05-13,4858,278,3559.0,1021.0,20.0,126
Oklahoma,35.5653,-96.9289,40.0,2020-05-14,4963,284,3660.0,1019.0,10.0,105
Oklahoma,35.5653,-96.9289,40.0,2020-05-15,5087,285,3801.0,1001.0,5.0,124
Oklahoma,35.5653,-96.9289,40.0,2020-05-16,5237,288,3945.0,1004.0,15.0,150
Oklahoma,35.5653,-96.9289,40.0,2020-05-17,5310,288,3983.0,1039.0,2.0,73
Oklahoma,35.5653,-96.9289,40.0,2020-05-18,5398,288,4008.0,1102.0,5.0,88
Oklahoma,35.5653,-96.9289,40.0,2020-05-19,5489,293,4135.0,1061.0,12.0,91
Oklahoma,35.5653,-96.9289,40.0,2020-05-20,5532,299,4266.0,967.0,8.0,43
Oklahoma,35.5653,-96.9289,40.0,2020-05-21,5680,304,4361.0,1015.0,12.0,148
Oklahoma,35.5653,-96.9289,40.0,2020-05-22,5849,307,4533.0,1009.0,9.0,169
Oklahoma,35.5653,-96.9289,40.0,2020-05-23,5960,311,4645.0,1004.0,0.0,111
Oklahoma,35.5653,-96.9289,40.0,2020-05-24,6037,311,4688.0,1038.0,12.0,77
Oklahoma,35.5653,-96.9289,40.0,2020-05-25,6090,313,4714.0,1063.0,0.0,53
Oklahoma,35.5653,-96.9289,40.0,2020-05-26,6138,318,4823.0,997.0,3.0,48
Oklahoma,35.5653,-96.9289,40.0,2020-05-27,6229,322,5135.0,772.0,0.0,91
Oklahoma,35.5653,-96.9289,40.0,2020-05-28,6273,325,5236.0,712.0,34.0,44
Oklahoma,35.5653,-96.9289,40.0,2020-05-29,6338,329,5340.0,669.0,7.0,65
Oklahoma,35.5653,-96.9289,40.0,2020-05-30,6418,334,5435.0,649.0,0.0,80
Oklahoma,35.5653,-96.9289,40.0,2020-05-31,6418,334,5492.0,592.0,3.0,0
Oklahoma,35.5653,-96.9289,40.0,2020-06-01,6573,334,5511.0,728.0,1.0,155
Oklahoma,35.5653,-96.9289,40.0,2020-06-02,6692,339,5599.0,754.0,8.0,119
Oklahoma,35.5653,-96.9289,40.0,2020-06-03,6805,341,5711.0,753.0,9.0,113
Oklahoma,35.5653,-96.9289,40.0,2020-06-04,6907,344,5781.0,782.0,11.0,102
Oklahoma,35.5653,-96.9289,40.0,2020-06-05,7007,345,5781.0,881.0,0.0,100
Oklahoma,35.5653,-96.9289,40.0,2020-06-06,7059,347,5867.0,845.0,12.0,52
Oklahoma,35.5653,-96.9289,40.0,2020-06-07,7150,348,5981.0,821.0,0.0,91
Oklahoma,35.5653,-96.9289,40.0,2020-06-08,7205,348,6014.0,843.0,13.0,55
Oklahoma,35.5653,-96.9289,40.0,2020-06-09,7363,354,6073.0,936.0,22.0,158
Oklahoma,35.5653,-96.9289,40.0,2020-06-10,7483,356,6166.0,961.0,14.0,120
Oklahoma,35.5653,-96.9289,40.0,2020-06-11,7626,358,6263.0,1005.0,17.0,143
Oklahoma,35.5653,-96.9289,40.0,2020-06-12,7849,360,6391.0,1098.0,11.0,223
Oklahoma,35.5653,-96.9289,40.0,2020-06-13,8073,359,6495.0,1219.0,8.0,224
Oklahoma,35.5653,-96.9289,40.0,2020-06-14,8231,359,6578.0,1294.0,5.0,158
Oklahoma,35.5653,-96.9289,40.0,2020-06-15,8417,359,6628.0,1430.0,1.0,186
Oklahoma,35.5653,-96.9289,40.0,2020-06-16,8645,363,6765.0,1517.0,13.0,228
Oklahoma,35.5653,-96.9289,40.0,2020-06-17,8904,364,6898.0,1642.0,16.0,259
Oklahoma,35.5653,-96.9289,40.0,2020-06-18,9355,366,6898.0,2091.0,0.0,451
Oklahoma,35.5653,-96.9289,40.0,2020-06-19,9707,367,7212.0,2128.0,63.0,352
Oklahoma,35.5653,-96.9289,40.0,2020-06-20,10038,368,7414.0,2256.0,20.0,331
Oklahoma,35.5653,-96.9289,40.0,2020-06-21,10516,369,7531.0,2616.0,14.0,478
Oklahoma,35.5653,-96.9289,40.0,2020-06-22,10734,369,7648.0,2717.0,25.0,218
Oklahoma,35.5653,-96.9289,40.0,2020-06-23,11031,371,7888.0,2772.0,20.0,297
Oklahoma,35.5653,-96.9289,40.0,2020-06-24,11510,372,8144.0,2994.0,31.0,479
Oklahoma,35.5653,-96.9289,40.0,2020-06-25,11948,375,8507.0,3066.0,17.0,438
Oklahoma,35.5653,-96.9289,40.0,2020-06-26,12347,377,8817.0,3153.0,57.0,399
Oklahoma,35.5653,-96.9289,40.0,2020-06-27,12646,384,9155.0,3107.0,47.0,299
Oklahoma,35.5653,-96.9289,40.0,2020-06-28,12947,385,9397.0,3165.0,16.0,301
Oklahoma,35.5653,-96.9289,40.0,2020-06-29,13175,385,9587.0,3203.0,33.0,228
Oklahoma,35.5653,-96.9289,40.0,2020-06-30,13757,387,10085.0,3285.0,31.0,582
Oklahoma,35.5653,-96.9289,40.0,2020-07-01,14119,389,10605.0,3125.0,33.0,362
Oklahoma,35.5653,-96.9289,40.0,2020-07-02,14531,395,11048.0,3088.0,62.0,412
Oklahoma,35.5653,-96.9289,40.0,2020-07-03,15069,398,11519.0,3152.0,46.0,538
Oklahoma,35.5653,-96.9289,40.0,2020-07-04,15648,398,11965.0,3285.0,15.0,579
Oklahoma,35.5653,-96.9289,40.0,2020-07-05,15931,398,12246.0,3287.0,9.0,283
Oklahoma,35.5653,-96.9289,40.0,2020-07-06,16362,399,12432.0,3531.0,4.0,431
Oklahoma,35.5653,-96.9289,40.0,2020-07-07,17220,404,13005.0,3811.0,52.0,858
Oklahoma,35.5653,-96.9289,40.0,2020-07-08,17894,407,13538.0,3949.0,63.0,674
Oklahoma,35.5653,-96.9289,40.0,2020-07-09,18497,410,14100.0,3987.0,89.0,603
Oklahoma,35.5653,-96.9289,40.0,2020-07-10,19092,416,14648.0,4028.0,56.0,595
Oklahoma,35.5653,-96.9289,40.0,2020-07-11,19779,421,15136.0,4222.0,43.0,687
Oklahoma,35.5653,-96.9289,40.0,2020-07-12,20235,422,15485.0,4328.0,40.0,456
Oklahoma,35.5653,-96.9289,40.0,2020-07-13,20746,424,15815.0,4507.0,31.0,511
Oklahoma,35.5653,-96.9289,40.0,2020-07-14,21740,428,16635.0,4677.0,53.0,994
Oklahoma,35.5653,-96.9289,40.0,2020-07-15,22814,432,17366.0,5016.0,54.0,1074
Oklahoma,35.5653,-96.9289,40.0,2020-07-16,23440,438,18095.0,4907.0,48.0,626
Oklahoma,35.5653,-96.9289,40.0,2020-07-17,24140,445,18766.0,4929.0,71.0,700
Oklahoma,35.5653,-96.9289,40.0,2020-07-18,25057,451,19186.0,5420.0,86.0,917
Oklahoma,35.5653,-96.9289,40.0,2020-07-19,25266,451,19466.0,5349.0,13.0,209
Oklahoma,35.5653,-96.9289,40.0,2020-07-20,25436,452,19750.0,5234.0,15.0,170
Oklahoma,35.5653,-96.9289,40.0,2020-07-21,26326,461,19750.0,6115.0,0.0,890
Oklahoma,35.5653,-96.9289,40.0,2020-07-22,27298,474,21596.0,5228.0,137.0,972
Oklahoma,35.5653,-96.9289,40.0,2020-07-23,27969,477,22441.0,5051.0,56.0,671
Oklahoma,35.5653,-96.9289,40.0,2020-07-24,29116,484,23277.0,5355.0,91.0,1147
Oklahoma,35.5653,-96.9289,40.0,2020-07-25,30081,496,24053.0,5532.0,81.0,965
Oklahoma,35.5653,-96.9289,40.0,2020-07-26,31285,496,24698.0,6091.0,67.0,1204
Oklahoma,35.5653,-96.9289,40.0,2020-07-27,32685,496,25252.0,6937.0,37.0,1400
Oklahoma,35.5653,-96.9289,40.0,2020-07-28,33775,509,26363.0,6903.0,115.0,1090
Oklahoma,35.5653,-96.9289,40.0,2020-07-29,34623,523,27386.0,6714.0,54.0,848
Oklahoma,35.5653,-96.9289,40.0,2020-07-30,35740,536,28411.0,6793.0,63.0,1117
Oklahoma,35.5653,-96.9289,40.0,2020-07-31,36487,541,29187.0,6759.0,57.0,747
